student_id,C11,C12,C13,C14,C21,C22,C23,C31,C32,C33,C41,C42,C43
SYN-04141,3.2,3.0,3.0,3.2,2.9,3.4,2.9,3.1,2.7,2.5,3.1,2.4,3.6
SYN-04142,3.8,3.9,3.9,4.0,4.1,3.7,3.2,3.6,3.8,4.0,4.0,4.2,3.5
SYN-04143,2.8,2.9,3.5,3.8,2.6,3.4,3.1,3.2,2.6,3.4,2.4,2.6,2.9
SYN-04144,3.3,3.5,3.3,3.4,3.4,3.4,3.5,3.7,3.2,3.9,3.5,3.8,3.4
SYN-04145,4.5,4.7,5.0,4.3,4.9,4.8,4.8,4.4,4.9,4.8,4.3,4.8,4.6
SYN-04146,2.9,3.0,3.3,3.2,2.7,3.2,3.0,2.8,2.6,3.3,2.8,3.3,2.7
SYN-04147,3.0,3.2,2.6,2.8,2.3,2.2,2.7,2.4,2.0,2.4,2.0,2.3,2.7
SYN-04148,4.7,4.3,4.7,4.1,4.8,4.0,4.0,4.1,4.0,4.4,4.6,4.3,4.3
SYN-04149,2.3,2.8,3.3,3.2,2.4,2.6,3.8,2.9,3.2,3.2,2.4,2.9,2.8
SYN-04150,3.6,3.6,2.8,4.1,3.1,3.2,2.3,3.4,2.4,3.0,2.9,3.2,3.1
SYN-04151,4.1,4.3,3.6,3.8,3.6,3.6,4.5,3.5,3.7,4.6,3.9,3.9,4.0
SYN-04152,3.5,3.6,3.7,4.2,4.1,3.7,3.8,4.1,3.2,4.0,4.1,3.6,4.1
SYN-04153,2.2,2.7,2.0,2.4,1.8,2.2,2.4,2.0,2.5,2.5,2.2,2.1,1.3
SYN-04154,3.1,3.6,3.2,3.4,3.2,2.9,3.5,2.9,3.2,3.4,3.1,3.8,3.9
SYN-04155,3.7,3.7,3.8,4.3,4.1,4.2,4.4,3.7,4.1,4.0,4.1,4.3,3.9
SYN-04156,4.4,4.3,5.0,4.6,4.2,5.0,4.1,4.2,4.5,4.5,4.7,4.0,4.7
SYN-04157,3.2,2.5,2.7,2.6,2.9,2.5,2.5,2.8,2.9,2.9,2.7,3.0,2.9
SYN-04158,3.7,3.3,4.2,4.0,3.8,4.6,4.6,4.5,4.2,3.1,4.4,3.8,3.9
SYN-04159,3.4,3.7,3.6,3.2,3.4,2.8,2.6,3.5,3.2,2.7,3.1,3.3,3.4
SYN-04160,4.3,4.0,3.8,4.1,4.3,4.3,4.5,4.1,3.7,4.4,4.1,3.7,4.3
SYN-04161,3.4,3.0,3.4,2.8,2.7,3.2,2.8,3.3,3.0,3.3,3.1,2.7,2.3
SYN-04162,3.6,3.5,3.1,3.6,3.8,3.2,2.8,3.7,3.8,3.2,3.6,3.5,3.3
SYN-04163,3.9,3.6,3.4,3.8,3.8,2.9,3.4,3.5,3.9,3.3,3.6,4.3,3.7
SYN-04164,4.1,4.0,4.3,4.0,4.0,4.1,4.4,4.1,4.0,4.4,3.9,3.1,4.2
SYN-04165,3.9,3.6,3.7,4.2,3.9,4.3,3.9,3.8,4.0,3.9,3.9,3.7,3.6
SYN-04166,3.1,3.4,3.5,2.5,3.0,2.8,3.1,3.1,3.3,3.3,3.9,3.4,3.5
SYN-04167,2.8,3.1,2.9,3.4,3.2,3.1,3.5,3.1,3.6,3.6,3.0,3.6,3.3
SYN-04168,4.4,4.6,4.0,4.3,4.6,4.4,4.8,4.4,4.5,4.4,4.0,4.6,4.6
SYN-04169,3.1,2.9,3.5,4.0,4.5,3.1,4.1,4.0,3.5,4.2,3.8,3.6,3.1
SYN-04170,3.3,3.3,3.9,3.0,3.0,3.1,4.0,2.9,3.6,2.8,3.4,3.3,3.0
SYN-04171,4.0,3.6,3.3,3.7,3.5,3.9,3.7,4.3,3.7,3.9,3.4,3.7,3.5
SYN-04172,4.2,3.6,3.6,3.9,3.6,4.3,4.4,3.6,4.1,3.6,3.7,4.0,3.9
SYN-04173,2.8,3.1,3.1,2.8,2.6,2.8,2.5,3.0,2.7,2.4,3.2,2.8,2.5
SYN-04174,4.1,4.1,3.2,4.1,3.8,4.1,3.7,3.9,3.7,4.1,3.6,4.1,3.8
SYN-04175,2.9,2.4,2.8,2.8,3.2,2.9,2.5,2.5,2.9,2.5,2.5,2.4,2.7
SYN-04176,3.2,3.0,3.7,3.3,3.7,3.2,2.9,2.8,3.1,3.4,3.1,3.4,3.6
SYN-04177,2.7,2.6,3.2,3.0,3.1,3.2,2.5,3.1,3.0,3.1,2.7,3.0,2.8
SYN-04178,3.7,3.4,3.2,3.1,3.7,3.7,4.0,3.3,3.1,3.4,3.2,3.2,3.6
SYN-04179,3.6,3.4,3.3,3.5,3.2,3.7,4.2,3.1,3.6,3.6,3.4,3.6,3.4
SYN-04180,3.6,3.4,3.4,3.6,3.5,3.1,3.5,3.3,3.2,3.7,3.1,3.3,3.1
SYN-04181,2.3,3.2,2.2,2.4,2.9,2.6,2.4,2.2,2.7,2.4,3.1,2.4,3.0
SYN-04182,3.7,3.7,3.4,3.3,3.4,3.8,3.6,2.9,3.1,3.4,3.6,3.4,3.3
SYN-04183,2.6,3.2,2.9,3.4,2.5,3.1,3.1,3.1,3.1,2.7,2.8,2.9,2.6
SYN-04184,5.0,4.0,4.4,4.3,5.0,4.8,4.6,4.8,4.8,4.4,4.8,5.0,5.0
SYN-04185,3.5,3.4,3.6,3.5,2.9,3.0,3.5,3.1,3.0,3.7,3.3,3.3,2.9
SYN-04186,3.2,3.3,3.1,3.0,3.9,3.8,3.3,3.0,2.8,3.2,2.7,3.2,2.8
SYN-04187,3.9,3.9,3.8,4.5,3.8,4.4,4.0,4.5,3.4,3.6,3.8,4.4,3.8
SYN-04188,4.0,4.4,4.5,4.0,4.0,4.7,4.6,4.7,4.5,4.0,4.2,3.9,4.5
SYN-04189,2.7,2.3,2.9,3.2,2.4,2.8,2.7,3.1,2.2,3.2,2.6,2.8,3.1
SYN-04190,4.3,3.8,3.6,3.7,4.2,3.5,3.9,3.8,4.0,3.8,3.7,3.7,3.7
SYN-04191,3.6,4.2,4.1,3.6,3.9,3.9,3.9,4.0,4.0,4.3,4.0,4.2,3.6
SYN-04192,3.3,3.2,3.5,3.6,4.1,3.4,3.9,3.4,3.6,3.6,3.3,3.3,4.1
SYN-04193,3.4,3.9,3.8,3.4,3.6,3.6,3.7,3.5,3.1,3.4,3.9,3.6,3.5
SYN-04194,2.8,3.6,3.2,3.5,3.4,3.5,3.7,3.3,3.2,3.7,3.5,3.0,3.5
SYN-04195,3.8,2.6,2.9,3.1,3.5,3.6,3.5,3.6,3.0,3.0,3.7,3.4,3.7
SYN-04196,3.2,3.1,3.1,3.7,3.8,3.6,3.3,3.6,3.6,2.8,3.3,3.5,3.8
SYN-04197,3.2,3.3,3.2,3.3,2.9,3.1,2.6,3.1,3.4,3.0,3.2,3.4,4.1
SYN-04198,4.0,4.2,3.9,4.1,4.0,3.9,3.9,4.4,4.1,3.6,3.9,3.7,4.3
SYN-04199,2.8,3.3,3.3,3.1,3.2,2.9,3.3,2.6,2.9,2.9,3.3,3.5,2.9
SYN-04200,3.9,3.6,3.9,4.3,3.4,4.0,4.2,4.0,3.9,4.2,3.7,3.7,3.4
SYN-04201,4.3,4.3,4.1,4.0,4.2,4.3,3.9,3.6,3.7,3.8,3.9,4.2,4.3
SYN-04202,3.7,3.8,3.8,3.8,3.7,3.4,3.3,3.5,4.0,4.4,3.9,3.8,4.0
SYN-04203,3.0,2.2,3.4,3.0,2.1,2.2,3.4,2.8,2.3,2.5,2.7,2.8,2.9
SYN-04204,3.9,3.9,3.7,3.6,3.5,3.8,3.9,3.4,4.5,3.6,3.6,3.8,3.1
SYN-04205,3.3,2.8,2.6,3.2,3.2,3.7,3.2,3.2,3.2,2.4,3.2,3.1,3.1
SYN-04206,3.0,3.4,2.9,3.4,3.3,3.6,3.1,3.6,3.3,3.2,3.0,3.3,3.1
SYN-04207,3.7,3.9,3.7,3.8,4.2,3.9,3.5,3.6,3.7,4.3,3.3,3.8,4.1
SYN-04208,4.3,4.1,3.6,4.6,4.0,3.8,4.2,4.5,4.2,4.0,4.2,4.1,4.0
SYN-04209,2.6,2.3,2.3,2.8,2.5,2.6,2.4,2.4,2.4,2.4,2.5,2.6,3.0
SYN-04210,3.8,3.4,3.3,3.0,3.3,3.2,3.5,4.0,3.4,3.1,3.5,3.4,3.9
SYN-04211,4.0,4.3,4.8,4.1,4.8,4.4,4.9,4.6,4.5,4.8,4.6,4.2,4.4
SYN-04212,2.4,2.6,2.3,3.6,2.9,3.1,2.6,3.1,3.1,3.2,2.9,3.2,2.7
SYN-04213,3.5,3.4,3.0,2.8,3.3,3.3,3.3,3.7,3.8,3.6,3.6,3.4,3.4
SYN-04214,3.3,3.2,3.3,3.2,3.0,3.2,3.1,3.6,3.0,4.0,3.7,2.8,3.5
SYN-04215,3.8,4.1,4.4,3.7,3.7,4.1,3.8,3.2,4.2,4.0,3.9,3.9,4.6
SYN-04216,3.1,2.6,2.8,3.2,3.2,2.4,2.7,2.5,3.0,2.5,3.3,3.2,2.7
SYN-04217,2.3,2.4,2.8,2.9,2.6,1.9,2.8,2.0,2.0,2.9,2.3,2.7,2.7
SYN-04218,3.7,4.0,3.8,4.0,3.8,3.8,3.8,3.7,4.2,3.8,3.6,3.8,3.8
SYN-04219,3.5,3.8,3.4,3.5,3.8,3.8,3.4,3.9,3.9,3.9,3.7,3.6,3.3
SYN-04220,2.4,2.8,2.9,2.8,2.8,3.3,3.3,2.5,2.9,2.9,3.1,3.4,3.5
SYN-04221,3.7,3.5,3.4,4.2,3.2,3.7,3.4,3.1,4.0,2.9,2.8,3.7,3.4
SYN-04222,2.9,2.8,3.0,2.7,3.1,3.1,3.3,3.2,2.8,3.0,2.9,2.9,2.4
SYN-04223,4.2,4.2,4.6,4.4,4.1,4.0,3.7,4.6,3.7,3.4,4.3,4.0,4.1
SYN-04224,3.7,3.3,3.8,3.6,3.5,4.1,3.9,3.0,3.7,4.0,3.3,3.4,4.0
SYN-04225,3.0,2.5,3.5,3.1,3.2,3.1,3.4,2.8,3.3,3.5,2.7,2.9,3.6
SYN-04226,3.5,2.9,2.8,3.3,3.3,3.2,3.9,3.4,2.9,3.5,3.2,3.0,3.5
SYN-04227,3.7,3.3,3.0,3.3,3.0,3.3,3.5,2.7,3.5,3.1,3.1,2.8,2.9
SYN-04228,3.4,3.2,3.3,2.7,3.4,2.9,2.7,2.6,2.6,2.7,2.6,3.2,3.7
SYN-04229,4.2,4.2,3.7,4.0,3.8,4.5,4.8,3.9,4.2,4.2,4.4,4.3,4.9
SYN-04230,3.9,4.4,4.0,3.7,4.6,4.7,4.3,4.0,3.8,4.3,3.5,4.4,4.0
SYN-04231,3.1,3.0,2.8,3.3,3.3,3.3,3.6,3.3,3.5,2.8,3.1,3.7,3.6
SYN-04232,3.4,3.2,3.0,3.2,3.5,2.7,3.9,3.7,3.7,3.5,3.4,3.4,3.2
SYN-04233,3.5,2.8,2.7,2.8,2.7,3.1,2.7,2.8,3.3,3.2,2.6,3.2,2.5
SYN-04234,3.0,3.3,3.5,3.3,3.5,3.3,2.8,3.4,3.0,3.4,3.0,3.6,3.8
SYN-04235,3.3,3.2,3.7,4.1,3.8,3.6,3.4,4.0,4.2,3.2,3.9,4.5,3.6
SYN-04236,4.1,4.1,4.0,4.5,4.7,3.6,3.9,4.5,4.3,4.3,4.4,4.2,4.3
SYN-04237,2.9,2.9,3.0,2.9,3.1,3.1,2.4,2.9,3.0,3.5,2.9,3.0,3.0
SYN-04238,3.0,2.2,2.3,2.3,2.6,2.1,3.0,2.7,2.7,3.2,2.5,2.8,2.7
SYN-04239,3.4,3.2,2.8,3.1,2.8,2.8,2.9,2.9,2.7,2.3,3.0,3.1,3.1
SYN-04240,4.4,3.3,4.3,4.6,4.3,3.7,3.9,3.6,3.6,4.3,4.0,4.0,3.5
SYN-04241,3.0,3.8,3.6,3.4,4.0,3.7,3.2,2.9,3.7,3.3,3.4,3.4,3.9
SYN-04242,4.3,4.0,4.0,4.1,4.4,4.1,3.9,3.7,4.0,3.7,4.1,4.2,4.4
SYN-04243,3.5,3.8,4.0,3.5,4.2,4.0,3.4,4.4,3.5,3.9,3.7,3.6,3.9
SYN-04244,4.4,4.4,4.4,4.0,4.7,4.2,4.5,4.4,4.6,4.4,4.3,4.5,4.5
SYN-04245,2.3,2.6,3.0,3.4,2.1,2.9,2.7,2.5,2.5,2.3,2.2,2.7,3.2
SYN-04246,2.2,2.2,1.9,1.9,2.1,1.8,2.5,2.0,1.9,2.8,2.5,1.8,1.9
SYN-04247,4.2,4.2,4.1,4.6,4.3,4.2,4.1,3.9,4.1,4.0,3.9,4.6,4.5
SYN-04248,2.9,3.5,3.2,2.7,2.6,3.2,3.2,2.7,2.9,3.3,3.5,3.1,3.1
SYN-04249,3.4,4.0,3.7,3.3,3.8,3.4,3.3,3.4,3.3,3.3,3.2,3.4,3.4
SYN-04250,3.2,3.7,3.0,3.5,3.8,3.9,3.4,3.9,3.5,4.3,3.1,3.3,3.6
SYN-04251,3.3,3.5,3.8,3.7,3.7,3.7,2.9,3.7,3.5,3.6,3.2,3.9,3.8
SYN-04252,2.9,3.3,3.7,3.3,2.6,3.1,3.3,3.9,2.9,3.2,2.9,3.5,3.1
SYN-04253,2.2,2.9,2.9,3.1,3.0,3.2,2.9,3.0,3.0,2.9,3.1,3.2,3.0
SYN-04254,2.8,2.6,3.0,2.6,3.0,3.0,3.3,3.3,2.0,2.9,2.3,3.3,2.9
SYN-04255,4.2,3.9,3.4,3.5,3.8,4.0,3.8,3.9,3.7,4.2,3.9,3.8,3.9
SYN-04256,3.8,3.8,4.1,4.2,4.2,3.9,4.0,3.7,4.2,3.6,4.0,4.2,4.0
SYN-04257,3.5,3.3,2.8,3.2,3.4,3.2,3.5,2.9,2.8,3.6,3.3,3.5,3.2
SYN-04258,3.3,3.6,3.6,3.0,3.0,3.2,3.7,2.8,2.8,3.4,3.0,3.4,3.0
SYN-04259,3.9,3.7,3.5,3.9,3.4,3.9,3.7,3.4,3.9,3.9,3.1,3.8,3.8
SYN-04260,2.7,2.1,2.8,2.8,2.4,2.3,2.4,2.7,2.3,2.3,3.3,2.7,2.6
SYN-04261,4.4,4.4,5.0,4.8,5.0,4.7,4.3,4.7,4.7,4.8,4.4,5.0,4.2
SYN-04262,3.9,3.7,3.5,3.8,4.1,3.9,3.8,3.1,4.0,3.6,3.9,4.0,3.8
SYN-04263,2.8,3.8,4.0,3.7,3.2,3.8,3.3,3.4,3.8,3.6,2.7,3.5,3.8
SYN-04264,3.5,4.2,3.5,3.9,4.1,3.9,4.3,3.5,4.2,4.0,3.7,4.1,3.9
SYN-04265,4.3,4.0,4.0,3.6,3.9,3.7,3.8,4.2,3.8,3.4,4.0,4.1,4.3
SYN-04266,3.9,3.5,3.7,3.7,3.8,2.9,3.5,3.8,4.0,3.4,3.5,3.6,3.6
SYN-04267,2.7,2.2,2.7,2.9,2.3,2.3,2.5,2.3,2.4,2.0,2.7,3.0,2.3
SYN-04268,3.2,4.0,3.6,3.5,3.7,3.4,3.9,3.3,3.4,3.4,3.8,3.2,4.4
SYN-04269,4.2,3.7,4.0,4.5,4.7,4.3,4.3,3.8,4.7,4.5,4.4,4.3,4.5
SYN-04270,3.0,3.5,3.4,3.2,3.1,2.5,2.7,3.4,3.5,3.5,2.8,3.9,3.5
SYN-04271,3.9,4.1,3.5,3.8,4.2,4.0,4.6,3.6,4.0,3.7,4.5,4.1,4.0
SYN-04272,3.9,3.7,4.3,4.0,4.0,4.1,3.7,4.6,4.4,4.0,3.9,4.2,4.3
SYN-04273,4.2,3.9,3.7,3.7,3.1,3.5,3.8,3.0,3.7,3.4,4.1,3.6,3.6
SYN-04274,3.6,3.6,3.8,3.5,3.6,3.8,3.6,3.8,3.5,3.7,4.0,3.8,3.0
SYN-04275,4.0,3.5,3.5,4.0,3.5,3.5,3.8,3.6,3.3,4.0,4.1,4.1,3.5
SYN-04276,3.9,3.6,3.3,3.5,2.9,3.4,3.3,3.8,3.8,3.2,4.0,3.5,3.4
SYN-04277,4.0,4.3,4.5,4.8,4.5,4.4,4.7,4.6,4.1,4.4,4.4,4.5,4.4
SYN-04278,3.8,4.5,4.0,4.2,4.0,4.3,4.0,4.3,3.2,4.1,4.1,4.1,3.7
SYN-04279,3.7,3.6,4.0,4.2,3.4,4.0,3.6,4.4,4.1,3.8,3.8,4.3,3.9
SYN-04280,3.5,4.5,4.3,3.9,4.3,3.9,3.9,4.0,4.3,4.2,4.4,4.2,4.5
SYN-04281,4.4,4.0,3.8,3.8,3.3,3.9,3.7,3.7,3.9,3.3,3.8,4.0,3.4
SYN-04282,2.8,2.5,2.7,2.5,2.5,2.8,2.8,2.9,2.3,2.1,2.0,2.1,2.6
SYN-04283,4.3,3.9,3.4,3.7,3.3,3.3,3.1,3.1,3.6,3.9,3.7,3.9,3.7
SYN-04284,3.1,3.0,3.3,2.7,3.0,2.9,3.5,2.7,3.4,3.3,3.3,3.0,2.7
SYN-04285,3.8,3.9,3.8,3.6,3.3,3.5,3.8,3.4,3.4,3.2,3.8,3.8,4.0
SYN-04286,2.6,3.5,3.5,3.6,3.2,3.3,3.3,2.9,2.9,3.3,3.1,3.4,3.1
SYN-04287,3.4,3.4,3.6,4.0,3.7,3.9,3.3,3.9,3.8,4.2,3.9,4.1,4.4
SYN-04288,3.3,3.7,3.3,3.1,3.2,3.1,3.1,3.1,3.2,3.5,2.8,3.4,3.3
SYN-04289,4.8,4.3,4.8,4.2,4.3,4.6,4.6,4.4,4.5,4.4,4.7,4.4,4.4
SYN-04290,4.7,4.5,4.6,5.0,3.8,4.1,4.1,4.2,4.8,3.6,4.6,3.9,4.4
SYN-04291,2.8,3.0,2.6,2.7,2.1,3.4,2.8,2.8,3.0,2.7,2.8,2.9,2.3
SYN-04292,3.8,4.3,4.2,4.1,4.3,3.3,3.5,3.4,4.7,3.8,3.3,3.3,3.7
SYN-04293,2.8,3.8,3.5,3.3,2.9,2.8,3.4,3.3,2.9,3.2,3.2,3.5,3.9
SYN-04294,3.0,3.9,3.4,3.8,3.7,3.8,3.3,3.9,3.7,4.1,4.1,3.7,3.9
SYN-04295,4.1,4.2,4.2,3.5,3.9,3.4,3.7,3.7,4.0,3.8,3.8,4.1,4.1
SYN-04296,2.9,3.0,3.0,3.4,2.7,2.6,2.9,2.5,2.7,2.9,2.6,2.7,2.7
SYN-04297,2.8,2.6,3.3,3.4,3.3,3.2,2.8,3.0,2.7,2.9,3.0,2.5,3.0
SYN-04298,2.9,3.1,3.0,3.1,3.2,2.7,2.9,2.8,3.4,3.5,3.0,3.2,2.6
SYN-04299,3.3,3.1,3.6,3.1,3.0,2.8,3.3,3.0,3.6,3.4,3.2,3.4,3.7
SYN-04300,2.9,3.0,3.8,3.0,3.4,3.6,3.2,3.4,3.1,3.8,3.1,2.9,3.5
SYN-04301,4.2,4.0,3.9,3.8,3.7,3.8,4.0,3.9,3.5,3.8,3.9,4.1,4.0
SYN-04302,4.1,3.3,3.8,3.8,3.7,3.5,3.4,3.6,3.1,3.3,3.3,3.8,3.8
SYN-04303,2.7,2.6,2.6,3.3,3.3,3.2,3.5,3.6,2.7,2.9,3.3,2.2,2.9
SYN-04304,3.6,3.2,3.5,2.7,3.4,3.2,3.3,3.0,3.8,3.3,3.4,3.9,3.0
SYN-04305,2.2,2.0,2.0,2.3,2.1,2.8,2.7,2.1,1.7,2.1,2.5,1.9,2.7
SYN-04306,4.8,4.3,4.4,4.5,4.4,4.3,4.4,4.5,5.0,4.7,4.8,4.7,4.4
SYN-04307,3.9,3.4,3.4,3.6,4.3,3.3,3.0,3.6,3.7,3.4,3.3,3.1,3.6
SYN-04308,4.6,4.6,4.1,3.9,4.2,3.9,3.9,4.1,4.4,4.0,4.0,4.0,4.3
SYN-04309,4.2,3.6,3.9,4.3,3.8,4.4,4.1,4.5,3.8,4.1,4.2,4.3,4.0
SYN-04310,3.8,3.3,3.5,3.0,3.4,3.2,3.6,3.8,3.6,3.7,3.5,3.4,3.1
SYN-04311,1.6,1.7,2.0,2.5,1.8,1.9,2.0,2.6,2.2,2.2,2.3,2.6,2.2
SYN-04312,2.7,3.2,3.6,3.4,3.3,3.3,2.6,2.6,3.5,3.6,3.0,3.3,3.4
SYN-04313,4.2,3.7,3.9,4.3,3.6,3.7,3.4,3.4,4.0,4.1,4.0,3.4,3.6
SYN-04314,3.7,2.9,3.7,4.1,3.9,2.8,3.7,3.6,3.6,3.6,3.4,2.8,3.6
SYN-04315,4.3,3.9,4.4,3.6,3.6,4.1,3.9,4.4,3.9,4.5,3.9,4.1,3.5
SYN-04316,3.5,3.5,3.9,3.0,3.4,3.9,4.0,3.2,3.3,3.0,2.9,3.4,3.3
SYN-04317,5.0,4.6,4.5,4.7,4.8,4.9,4.6,4.5,4.6,4.5,4.4,4.8,4.5
SYN-04318,2.6,2.9,3.1,2.5,2.8,2.7,3.6,2.9,3.4,3.0,3.0,2.9,2.9
SYN-04319,3.8,3.6,3.8,3.3,3.8,3.4,3.8,3.9,4.2,3.9,3.7,3.6,4.0
SYN-04320,2.9,2.7,3.0,2.4,3.0,2.7,2.8,3.5,2.8,3.2,3.2,3.2,3.0
SYN-04321,3.7,3.8,3.7,3.9,3.9,3.7,4.2,3.9,3.9,3.5,4.0,4.0,3.8
SYN-04322,3.2,3.1,3.3,3.3,3.3,3.6,3.1,2.8,3.0,3.0,2.8,2.3,3.2
SYN-04323,2.5,3.1,3.1,2.7,2.7,2.3,2.6,2.5,2.6,2.3,2.7,2.1,3.4
SYN-04324,3.1,3.1,2.3,2.2,2.8,2.6,3.2,2.9,2.7,3.1,2.7,2.8,3.0
SYN-04325,3.0,3.5,3.4,3.0,3.8,3.1,2.8,3.0,2.9,3.3,3.7,3.3,3.7
SYN-04326,4.7,3.6,4.6,4.2,4.5,4.3,5.0,4.5,4.5,4.7,3.9,4.7,4.3
SYN-04327,3.7,4.2,3.5,4.2,3.9,3.9,3.2,4.2,4.0,3.8,3.6,4.1,4.0
SYN-04328,3.7,3.4,3.8,3.8,4.1,3.4,3.5,4.3,3.8,3.8,4.0,4.3,3.4
SYN-04329,4.1,3.5,3.5,3.5,3.9,3.8,3.4,3.1,3.4,3.1,3.7,3.3,3.4
SYN-04330,3.2,3.1,3.0,2.6,3.0,2.6,3.0,2.5,3.2,2.9,2.9,3.0,2.8
SYN-04331,3.0,3.4,3.3,3.2,3.1,2.9,3.3,2.7,3.5,3.2,3.3,3.1,3.0
SYN-04332,3.5,2.8,3.0,3.1,2.8,3.4,3.6,2.7,3.1,3.1,3.3,3.5,3.1
SYN-04333,3.4,3.2,3.0,3.2,2.8,3.1,3.1,3.0,3.9,3.5,3.2,3.3,3.3
SYN-04334,3.3,3.6,3.4,2.5,3.4,2.9,3.0,3.4,2.6,3.7,3.4,3.2,3.4
SYN-04335,3.3,3.0,3.2,2.7,3.2,3.2,3.4,3.0,3.1,2.7,3.0,3.2,3.2
SYN-04336,4.0,3.6,3.5,3.7,3.3,3.9,3.3,3.4,3.2,3.5,3.7,4.0,3.5
SYN-04337,3.0,2.3,3.2,3.1,3.1,3.5,3.3,3.0,2.8,2.7,3.0,3.2,2.5
SYN-04338,4.1,4.4,3.8,4.1,3.8,3.3,3.9,3.8,4.4,4.3,3.8,4.5,4.3
SYN-04339,4.0,4.2,3.8,3.4,4.1,3.7,4.0,4.2,3.5,4.2,4.4,3.5,4.3
SYN-04340,4.4,3.8,4.1,3.5,4.1,4.0,3.9,3.9,3.9,3.8,3.5,3.8,3.8
SYN-04341,3.4,3.7,3.7,3.6,3.9,3.9,3.6,3.8,4.0,3.5,3.3,3.5,3.9
SYN-04342,2.5,2.3,3.0,2.3,2.6,2.9,2.8,2.8,2.4,2.8,2.7,2.8,3.1
SYN-04343,4.4,4.9,4.8,5.0,5.0,5.0,5.0,4.6,4.6,5.0,4.4,4.7,4.5
SYN-04344,3.0,3.4,3.6,3.5,3.4,3.2,3.2,3.6,3.2,3.2,3.5,3.1,3.4
SYN-04345,3.8,3.7,3.9,4.2,4.0,4.0,4.2,4.1,3.9,4.1,3.9,4.1,4.2
SYN-04346,4.1,3.6,3.8,4.2,3.3,4.1,4.0,4.8,4.1,3.9,4.3,3.9,4.0
SYN-04347,3.0,3.1,2.7,3.2,2.8,3.5,2.5,2.7,2.3,3.8,2.6,3.2,3.1
SYN-04348,2.9,3.4,2.8,2.9,2.7,3.4,2.6,3.3,3.1,3.7,3.2,3.4,3.3
SYN-04349,3.7,4.1,3.8,4.0,3.4,3.9,4.0,3.4,3.7,3.2,3.2,3.7,4.3
SYN-04350,3.2,2.6,2.4,2.9,2.0,2.5,2.4,2.6,3.1,1.9,2.7,2.8,2.6
SYN-04351,3.5,3.6,3.5,2.8,3.2,3.9,3.1,3.5,3.2,3.6,3.4,3.6,3.6
SYN-04352,2.1,1.5,1.9,1.8,1.8,2.3,2.8,1.4,1.7,2.3,2.1,2.3,2.2
SYN-04353,3.9,3.7,3.8,3.8,3.1,3.7,3.7,3.4,3.4,3.4,3.2,3.1,4.1
SYN-04354,4.6,4.3,3.8,4.4,4.1,4.2,4.9,4.8,3.5,4.4,4.3,4.4,4.1
SYN-04355,3.5,3.2,3.8,3.8,4.0,3.3,3.6,4.1,3.3,3.2,3.6,3.8,3.3
SYN-04356,3.3,2.4,2.9,2.5,2.6,2.9,2.6,2.2,2.5,2.9,2.8,2.9,2.5
SYN-04357,2.9,3.0,3.0,3.2,2.8,3.5,3.4,2.9,3.1,2.9,3.2,2.9,3.8
SYN-04358,3.4,3.5,3.8,3.9,3.9,4.1,4.0,3.6,4.2,4.0,4.3,3.9,4.2
SYN-04359,2.8,3.4,3.3,3.8,3.4,3.9,3.8,3.4,3.7,3.5,3.6,3.8,3.5
SYN-04360,3.3,3.9,4.1,3.2,3.7,3.5,4.1,4.1,3.5,3.4,3.8,3.4,4.0
SYN-04361,3.4,3.9,3.9,3.9,3.5,3.1,3.0,3.6,3.6,3.5,3.0,3.2,3.4
SYN-04362,2.9,2.8,2.8,3.0,3.0,2.8,3.1,3.2,3.2,2.8,3.0,3.1,3.1
SYN-04363,3.2,3.5,3.7,3.4,3.7,3.6,3.4,3.9,3.5,3.5,3.4,4.0,4.0
SYN-04364,3.9,3.8,3.3,3.4,3.3,3.8,4.2,3.7,4.0,3.7,3.6,3.4,3.7
SYN-04365,4.3,4.4,4.1,4.1,4.0,3.9,4.3,3.5,3.6,3.9,3.7,4.4,3.9
SYN-04366,3.5,3.6,3.3,3.3,3.6,3.5,2.6,3.1,3.4,3.3,2.9,2.7,3.4
SYN-04367,3.3,3.5,3.6,3.5,3.2,3.5,3.4,4.0,3.6,4.3,3.1,3.4,3.4
SYN-04368,3.2,3.3,3.3,3.1,4.0,3.4,3.7,3.7,3.8,3.1,3.8,3.4,4.0
SYN-04369,4.9,4.4,5.0,5.0,4.4,5.0,5.0,4.9,4.5,5.0,5.0,4.7,4.6
SYN-04370,3.3,2.8,3.1,3.4,3.5,2.9,2.6,2.9,3.3,2.9,3.4,2.9,2.9
SYN-04371,3.2,3.6,2.8,3.4,3.4,3.0,3.4,3.2,2.9,3.3,3.0,3.1,3.6
SYN-04372,2.9,3.2,2.9,2.7,3.1,3.1,2.6,3.3,3.4,3.2,3.0,3.6,3.1
SYN-04373,4.3,4.7,4.7,3.8,4.1,4.4,4.6,3.9,4.5,4.1,4.4,4.0,3.5
SYN-04374,3.7,3.9,4.1,4.3,4.1,4.2,4.1,4.3,4.5,4.3,4.4,4.5,4.2
SYN-04375,2.8,3.5,3.2,3.6,3.8,3.3,3.4,3.6,3.1,3.4,2.9,3.7,3.9
SYN-04376,4.2,3.9,4.2,3.8,4.0,4.0,4.0,4.2,4.3,4.2,4.4,4.3,4.0
